Country,0.00,0.05,0.10,0.15,0.20,0.25,0.30,0.35,0.40,0.45,0.50
United States,0.5184388827424269,0.516881857537681,0.5152239710273023,0.5134550947368174,0.5115636970926101,0.5095365917411487,0.5073586296781404,0.5050123199861825,0.5024773590905035,0.4997300417103989,0.4967425173032852
Austria,0.3242602131882909,0.32105272951446506,0.31763671169172225,0.3139911394891485,0.31009206930568656,0.305912107652173,0.30141976658466485,0.29657866901152674,0.29333985569011545,0.2945876796790855,0.2959470594778799
Belgium,0.37717333768171424,0.3797495921335503,0.38249257336421727,0.3854190075093131,0.3885479353930288,0.39190112727897986,0.3955035901139806,0.39938419225796906,0.40357643872152005,0.40811944098308583,0.4130591408507971
Bulgaria,0.6605854416854342,0.6593597117044188,0.6580541720901756,0.6566607656596726,0.6551703129057063,0.6535723095276614,0.6518546784904181,0.6500034642335958,0.6480024526468245,0.6458326948997545,0.643471905498698
Czechia,0.5829602639695806,0.5809190126918972,0.5787450986499701,0.5764251545354221,0.5739439547248142,0.5712840807213333,0.568425511618009,0.565345119217384,0.5620160408656728,0.5584068939925013,0.5544807836967907
Denmark,0.40332791767833626,0.40097225989603236,0.3984635398920927,0.3957863384265718,0.39292309319649754,0.3898537131086001,0.3865551061281001,0.3830005972359761,0.37915920545038734,0.37499473842339115,0.37046464855274874
Finland,0.37593299467254454,0.37206436711198315,0.36794468350866266,0.3635486855261451,0.3647455276171217,0.3667421299982104,0.3688865382492796,0.3711957948575601,0.37368966689773103,0.3763912131268164,0.37932749885947153
France,0.48247209288782283,0.48093847384276106,0.47930532129196807,0.47756262042383074,0.4756989662353203,0.4737013136357067,0.4715546716348301,0.4692417264537728,0.46674237350761383,0.46403313147442915,0.46108640227205794
Germany,0.42308452940243874,0.42030420576039684,0.41734326984396514,0.41418353156469256,0.4108042733080692,0.4071817951278373,0.4032888580670551,0.39909399795112765,0.39456067307204823,0.3896461968796935,0.3843003896329107
Greece,0.46861493165142154,0.4711701492937812,0.4738918821957804,0.47679695546677714,0.4799045399562043,0.48323657581774015,0.4868182912903445,0.49067884264031425,0.4948521096147108,0.49937769235622254,0.5043021719301659
Hungary,0.6316226564694564,0.6306910192465403,0.6296988656673105,0.6286401012965075,0.627507784926846,0.6262939762200753,0.6249895492230683,0.6235839624959435,0.6220649735996885,0.6204182815701109,0.6186270752568294
Ireland,0.48516148896628253,0.48258115566527193,0.4798332961734607,0.4769010481912553,0.4737652078060657,0.4704038084040308,0.46679160532232494,0.46289944067144106,0.45869345450938703,0.45413409718387504,0.44917488180678683
Italy,0.5721052854144895,0.570635162956346,0.5690694099339377,0.5673983815126631,0.5656110907524265,0.5636949667443789,0.5616355584875412,0.5594161697518882,0.5570174054045944,0.5544166030982709,0.5515871150392282
Lithuania,0.5372535096867936,0.5352555179731942,0.5331276084305383,0.5308566834084416,0.5284278234334812,0.5258239590350764,0.5230254689805617,0.5200096849191251,0.5167502759711146,0.5132164778874323,0.5093721189672831
Luxembourg,0.4646896705545325,0.4629861326214087,0.46117215790274796,0.45923664751677856,0.45716696377686533,0.45494865393004613,0.45256511216201756,0.44999716315169813,0.4472225450768205,0.4442152625595005,0.44094476970861857
Netherlands,0.4885311872052926,0.4863687736054028,0.4840659643390252,0.48160862765098783,0.4789806693160588,0.47616367972403467,0.4731365019641354,0.46987469947699595,0.4663498949298713,0.4625289424442271,0.45837288201839094
Norway,0.3410905755753968,0.33672270052818104,0.33207119698137094,0.3271075114413837,0.3217991245709696,0.32166727153019353,0.3228371559537978,0.3240960982363768,0.32545466612124796,0.3269251674464978,0.32852202349773774
Poland,0.6104307598805062,0.6095489834336153,0.6086098768331333,0.6076076610394955,0.606535753274837,0.6053866222601322,0.6041516109945554,0.6028207182569841,0.6013823271597326,0.5998228651552587,0.598126374413398
Portugal,0.4856441213632371,0.4829199505261841,0.48001850862625306,0.47692191016131225,0.4736097798348985,0.4700588036839336,0.46624217946325486,0.4670924864019428,0.4694069781629139,0.47191755776364375,0.474650245742664
Romania,0.6809618625486242,0.6801061527405874,0.6791949285736552,0.678222606637509,0.6771828288007626,0.6760683230115712,0.674870732966149,0.6735804082074182,0.6721861434971084,0.6706748525587143,0.6690311560658904
Slovakia,0.653140121287603,0.652080765940063,0.650952511661977,0.6497484108359154,0.6484605492357428,0.647079871864255,0.6455959697262753,0.6439968169175796,0.6422684439773227,0.640394528718082,0.6383558791413632
Slovenia,0.6092937823649095,0.6076244015642024,0.6058466983153886,0.6039497757930937,0.6019212248772848,0.599746852370115,0.5974103484144637,0.594892876632045,0.5921725651866135,0.5892238696583321,0.5860167684092278
Spain,0.5333539523194172,0.531616569743287,0.529766145670389,0.5277912765983651,0.525678971810147,0.5234143672672964,0.520980375300902,0.5183572526385782,0.5155220636591387,0.5124480079784653,0.5091035705993194
Sweden,0.4903417619757577,0.48791947392549423,0.4853398238475179,0.4825869624269498,0.47964283795432,0.476486800001863,0.4730951143208814,0.4694403648585382,0.4654907110127889,0.46120895752066254,0.4565513794156157
Switzerland,0.37100704275355606,0.36714861188111614,0.3630397527222995,0.3586552665581886,0.3539664565661834,0.35476711963294477,0.35666109495161336,0.35870049570595375,0.36090273819319957,0.3632881350827649,0.3658805235485532
United Kingdom,0.5295500920513749,0.5283159717297297,0.5270017680437751,0.5255994244941569,0.5240997664157556,0.5224923000144551,0.520764966445516,0.5189038387448066,0.5168927454953599,0.5147127996984333,0.51234180376993
